change_ms,change_s,from,to,segment_index,block_ms,source_pos_ms
44810,44.81,A,B,1527,14,22398
44824,44.824,B,A,1528,37,22412
44861,44.861,A,B,1529,37,22412
44898,44.898,B,A,1530,43,22449
44941,44.941,A,B,1531,43,22449
44984,44.984,B,A,1532,19,22492
45003,45.003,A,B,1533,19,22492
45022,45.022,B,A,1534,28,22511
45050,45.05,A,B,1535,28,22511
45078,45.078,B,A,1536,47,22539
45125,45.125,A,B,1537,47,22539
45172,45.172,B,A,1538,46,22586
45218,45.218,A,B,1539,46,22586
45264,45.264,B,A,1540,19,22632
45283,45.283,A,B,1541,19,22632
45302,45.302,B,A,1542,33,22651
45335,45.335,A,B,1543,33,22651
45368,45.368,B,A,1544,15,22684
45383,45.383,A,B,1545,15,22684
45398,45.398,B,A,1546,32,22699
45430,45.43,A,B,1547,32,22699
45462,45.462,B,A,1548,15,22731
45477,45.477,A,B,1549,15,22731
45492,45.492,B,A,1550,18,22746
45510,45.51,A,B,1551,18,22746
45528,45.528,B,A,1552,36,22764
45564,45.564,A,B,1553,36,22764
45600,45.6,B,A,1554,22,22800
45622,45.622,A,B,1555,22,22800
45644,45.644,B,A,1556,26,22822
45670,45.67,A,B,1557,26,22822
45696,45.696,B,A,1558,38,22848
45734,45.734,A,B,1559,38,22848
45772,45.772,B,A,1560,19,22886
45791,45.791,A,B,1561,19,22886
45810,45.81,B,A,1562,40,22905
45850,45.85,A,B,1563,40,22905
45890,45.89,B,A,1564,32,22945
45922,45.922,A,B,1565,32,22945
45954,45.954,B,A,1566,25,22977
45979,45.979,A,B,1567,25,22977
46004,46.004,B,A,1568,28,23002
46032,46.032,A,B,1569,28,23002
46060,46.06,B,A,1570,50,23030
46110,46.11,A,B,1571,50,23030
46160,46.16,B,A,1572,16,23080
46176,46.176,A,B,1573,16,23080
46192,46.192,B,A,1574,39,23096
46231,46.231,A,B,1575,39,23096
46270,46.27,B,A,1576,43,23135
46313,46.313,A,B,1577,43,23135
46356,46.356,B,A,1578,22,23178
46378,46.378,A,B,1579,22,23178
46400,46.4,B,A,1580,40,23200
46440,46.44,A,B,1581,40,23200
46480,46.48,B,A,1582,17,23240
46497,46.497,A,B,1583,17,23240
46514,46.514,B,A,1584,50,23257
46564,46.564,A,B,1585,50,23257
46614,46.614,B,A,1586,49,23307
46663,46.663,A,B,1587,49,23307
46712,46.712,B,A,1588,50,23356
46762,46.762,A,B,1589,50,23356
46812,46.812,B,A,1590,10,23406
46822,46.822,A,B,1591,10,23406
46832,46.832,B,A,1592,24,23416
46856,46.856,A,B,1593,24,23416
46880,46.88,B,A,1594,46,23440
46926,46.926,A,B,1595,46,23440
46972,46.972,B,A,1596,28,23486
47000,47.0,A,B,1597,28,23486
47028,47.028,B,A,1598,30,23514
47058,47.058,A,B,1599,30,23514
47088,47.088,B,A,1600,12,23544
47100,47.1,A,B,1601,12,23544
47112,47.112,B,A,1602,25,23556
47137,47.137,A,B,1603,25,23556
47162,47.162,B,A,1604,26,23581
47188,47.188,A,B,1605,26,23581
47214,47.214,B,A,1606,37,23607
47251,47.251,A,B,1607,37,23607
47288,47.288,B,A,1608,24,23644
47312,47.312,A,B,1609,24,23644
47336,47.336,B,A,1610,42,23668
47378,47.378,A,B,1611,42,23668
47420,47.42,B,A,1612,19,23710
47439,47.439,A,B,1613,19,23710
47458,47.458,B,A,1614,33,23729
47491,47.491,A,B,1615,33,23729
47524,47.524,B,A,1616,48,23762
47572,47.572,A,B,1617,48,23762
47620,47.62,B,A,1618,26,23810
47646,47.646,A,B,1619,26,23810
47672,47.672,B,A,1620,47,23836
47719,47.719,A,B,1621,47,23836
47766,47.766,B,A,1622,42,23883
47808,47.808,A,B,1623,42,23883
47850,47.85,B,A,1624,24,23925
47874,47.874,A,B,1625,24,23925
47898,47.898,B,A,1626,22,23949
47920,47.92,A,B,1627,22,23949
47942,47.942,B,A,1628,33,23971
47975,47.975,A,B,1629,33,23971
48008,48.008,B,A,1630,47,24004
48055,48.055,A,B,1631,47,24004
48102,48.102,B,A,1632,17,24051
48119,48.119,A,B,1633,17,24051
48136,48.136,B,A,1634,47,24068
48183,48.183,A,B,1635,47,24068
48230,48.23,B,A,1636,27,24115
48257,48.257,A,B,1637,27,24115
48284,48.284,B,A,1638,31,24142
48315,48.315,A,B,1639,31,24142
48346,48.346,B,A,1640,31,24173
48377,48.377,A,B,1641,31,24173
48408,48.408,B,A,1642,18,24204
48426,48.426,A,B,1643,18,24204
48444,48.444,B,A,1644,36,24222
48480,48.48,A,B,1645,36,24222
48516,48.516,B,A,1646,37,24258
48553,48.553,A,B,1647,37,24258
48590,48.59,B,A,1648,32,24295
48622,48.622,A,B,1649,32,24295
48654,48.654,B,A,1650,45,24327
48699,48.699,A,B,1651,45,24327
48744,48.744,B,A,1652,25,24372
48769,48.769,A,B,1653,25,24372
48794,48.794,B,A,1654,20,24397
48814,48.814,A,B,1655,20,24397
48834,48.834,B,A,1656,34,24417
48868,48.868,A,B,1657,34,24417
48902,48.902,B,A,1658,29,24451
48931,48.931,A,B,1659,29,24451
48960,48.96,B,A,1660,32,24480
48992,48.992,A,B,1661,32,24480
49024,49.024,B,A,1662,24,24512
49048,49.048,A,B,1663,24,24512
49072,49.072,B,A,1664,26,24536
49098,49.098,A,B,1665,26,24536
49124,49.124,B,A,1666,43,24562
49167,49.167,A,B,1667,43,24562
49210,49.21,B,A,1668,46,24605
49256,49.256,A,B,1669,46,24605
49302,49.302,B,A,1670,50,24651
49352,49.352,A,B,1671,50,24651
49402,49.402,B,A,1672,25,24701
49427,49.427,A,B,1673,25,24701
49452,49.452,B,A,1674,23,24726
49475,49.475,A,B,1675,23,24726
49498,49.498,B,A,1676,38,24749
49536,49.536,A,B,1677,38,24749
49574,49.574,B,A,1678,23,24787
49597,49.597,A,B,1679,23,24787
49620,49.62,B,A,1680,11,24810
49631,49.631,A,B,1681,11,24810
49642,49.642,B,A,1682,42,24821
49684,49.684,A,B,1683,42,24821
49726,49.726,B,A,1684,31,24863
49757,49.757,A,B,1685,31,24863
49788,49.788,B,A,1686,36,24894
49824,49.824,A,B,1687,36,24894
49860,49.86,B,A,1688,15,24930
49875,49.875,A,B,1689,15,24930
49890,49.89,B,A,1690,12,24945
49902,49.902,A,B,1691,12,24945
49914,49.914,B,A,1692,30,24957
49944,49.944,A,B,1693,30,24957
49974,49.974,B,A,1694,48,24987
50022,50.022,A,B,1695,48,24987
50070,50.07,B,A,1696,12,25035
50082,50.082,A,B,1697,12,25035
50094,50.094,B,A,1698,39,25047
50133,50.133,A,B,1699,39,25047
50172,50.172,B,A,1700,19,25086
50191,50.191,A,B,1701,19,25086
50210,50.21,B,A,1702,49,25105
50259,50.259,A,B,1703,49,25105
50308,50.308,B,A,1704,30,25154
50338,50.338,A,B,1705,30,25154
50368,50.368,B,A,1706,34,25184
50402,50.402,A,B,1707,34,25184
50436,50.436,B,A,1708,15,25218
50451,50.451,A,B,1709,15,25218
50466,50.466,B,A,1710,29,25233
50495,50.495,A,B,1711,29,25233
50524,50.524,B,A,1712,25,25262
50549,50.549,A,B,1713,25,25262
50574,50.574,B,A,1714,17,25287
50591,50.591,A,B,1715,17,25287
50608,50.608,B,A,1716,15,25304
50623,50.623,A,B,1717,15,25304
50638,50.638,B,A,1718,36,25319
50674,50.674,A,B,1719,36,25319
50710,50.71,B,A,1720,19,25355
50729,50.729,A,B,1721,19,25355
50748,50.748,B,A,1722,21,25374
50769,50.769,A,B,1723,21,25374
50790,50.79,B,A,1724,39,25395
50829,50.829,A,B,1725,39,25395
50868,50.868,B,A,1726,30,25434
50898,50.898,A,B,1727,30,25434
50928,50.928,B,A,1728,22,25464
50950,50.95,A,B,1729,22,25464
50972,50.972,B,A,1730,46,25486
51018,51.018,A,B,1731,46,25486
51064,51.064,B,A,1732,28,25532
51092,51.092,A,B,1733,28,25532
51120,51.12,B,A,1734,41,25560
51161,51.161,A,B,1735,41,25560
51202,51.202,B,A,1736,20,25601
51222,51.222,A,B,1737,20,25601
51242,51.242,B,A,1738,41,25621
51283,51.283,A,B,1739,41,25621
51324,51.324,B,A,1740,18,25662
51342,51.342,A,B,1741,18,25662
51360,51.36,B,A,1742,22,25680
51382,51.382,A,B,1743,22,25680
51404,51.404,B,A,1744,36,25702
51440,51.44,A,B,1745,36,25702
51476,51.476,B,A,1746,19,25738
51495,51.495,A,B,1747,19,25738
51514,51.514,B,A,1748,39,25757
51553,51.553,A,B,1749,39,25757
51592,51.592,B,A,1750,27,25796
51619,51.619,A,B,1751,27,25796
51646,51.646,B,A,1752,36,25823
51682,51.682,A,B,1753,36,25823
51718,51.718,B,A,1754,15,25859
51733,51.733,A,B,1755,15,25859
51748,51.748,B,A,1756,34,25874
51782,51.782,A,B,1757,34,25874
51816,51.816,B,A,1758,33,25908
51849,51.849,A,B,1759,33,25908
51882,51.882,B,A,1760,23,25941
51905,51.905,A,B,1761,23,25941
51928,51.928,B,A,1762,18,25964
51946,51.946,A,B,1763,18,25964
51964,51.964,B,A,1764,46,25982
52010,52.01,A,B,1765,46,25982
52056,52.056,B,A,1766,32,26028
52088,52.088,A,B,1767,32,26028
52120,52.12,B,A,1768,44,26060
52164,52.164,A,B,1769,44,26060
52208,52.208,B,A,1770,32,26104
52240,52.24,A,B,1771,32,26104
52272,52.272,B,A,1772,35,26136
52307,52.307,A,B,1773,35,26136
52342,52.342,B,A,1774,36,26171
52378,52.378,A,B,1775,36,26171
52414,52.414,B,A,1776,19,26207
52433,52.433,A,B,1777,19,26207
52452,52.452,B,A,1778,25,26226
52477,52.477,A,B,1779,25,26226
52502,52.502,B,A,1780,46,26251
52548,52.548,A,B,1781,46,26251
52594,52.594,B,A,1782,46,26297
52640,52.64,A,B,1783,46,26297
52686,52.686,B,A,1784,25,26343
52711,52.711,A,B,1785,25,26343
52736,52.736,B,A,1786,15,26368
52751,52.751,A,B,1787,15,26368
52766,52.766,B,A,1788,49,26383
52815,52.815,A,B,1789,49,26383
52864,52.864,B,A,1790,10,26432
52874,52.874,A,B,1791,10,26432
52884,52.884,B,A,1792,26,26442
52910,52.91,A,B,1793,26,26442
52936,52.936,B,A,1794,49,26468
52985,52.985,A,B,1795,49,26468
53034,53.034,B,A,1796,44,26517
53078,53.078,A,B,1797,44,26517
53122,53.122,B,A,1798,34,26561
53156,53.156,A,B,1799,34,26561
53190,53.19,B,A,1800,49,26595
53239,53.239,A,B,1801,49,26595
53288,53.288,B,A,1802,10,26644
53298,53.298,A,B,1803,10,26644
53308,53.308,B,A,1804,27,26654
53335,53.335,A,B,1805,27,26654
53362,53.362,B,A,1806,46,26681
53408,53.408,A,B,1807,46,26681
53454,53.454,B,A,1808,22,26727
53476,53.476,A,B,1809,22,26727
53498,53.498,B,A,1810,33,26749
53531,53.531,A,B,1811,33,26749
53564,53.564,B,A,1812,15,26782
53579,53.579,A,B,1813,15,26782
53594,53.594,B,A,1814,19,26797
53613,53.613,A,B,1815,19,26797
53632,53.632,B,A,1816,16,26816
53648,53.648,A,B,1817,16,26816
53664,53.664,B,A,1818,33,26832
53697,53.697,A,B,1819,33,26832
53730,53.73,B,A,1820,47,26865
53777,53.777,A,B,1821,47,26865
53824,53.824,B,A,1822,22,26912
53846,53.846,A,B,1823,22,26912
53868,53.868,B,A,1824,29,26934
53897,53.897,A,B,1825,29,26934
53926,53.926,B,A,1826,41,26963
53967,53.967,A,B,1827,41,26963
54008,54.008,B,A,1828,10,27004
54018,54.018,A,B,1829,10,27004
54028,54.028,B,A,1830,34,27014
54062,54.062,A,B,1831,34,27014
54096,54.096,B,A,1832,41,27048
54137,54.137,A,B,1833,41,27048
54178,54.178,B,A,1834,36,27089
54214,54.214,A,B,1835,36,27089
54250,54.25,B,A,1836,30,27125
54280,54.28,A,B,1837,30,27125
54310,54.31,B,A,1838,16,27155
54326,54.326,A,B,1839,16,27155
54342,54.342,B,A,1840,45,27171
54387,54.387,A,B,1841,45,27171
54432,54.432,B,A,1842,38,27216
54470,54.47,A,B,1843,38,27216
54508,54.508,B,A,1844,44,27254
54552,54.552,A,B,1845,44,27254
54596,54.596,B,A,1846,12,27298
54608,54.608,A,B,1847,12,27298
54620,54.62,B,A,1848,17,27310
54637,54.637,A,B,1849,17,27310
54654,54.654,B,A,1850,27,27327
54681,54.681,A,B,1851,27,27327
54708,54.708,B,A,1852,14,27354
54722,54.722,A,B,1853,14,27354
54736,54.736,B,A,1854,33,27368
54769,54.769,A,B,1855,33,27368
54802,54.802,B,A,1856,36,27401
54838,54.838,A,B,1857,36,27401
54874,54.874,B,A,1858,23,27437
54897,54.897,A,B,1859,23,27437
54920,54.92,B,A,1860,25,27460
54945,54.945,A,B,1861,25,27460
54970,54.97,B,A,1862,26,27485
54996,54.996,A,B,1863,26,27485
55022,55.022,B,A,1864,32,27511
55054,55.054,A,B,1865,32,27511
55086,55.086,B,A,1866,22,27543
55108,55.108,A,B,1867,22,27543
55130,55.13,B,A,1868,30,27565
55160,55.16,A,B,1869,30,27565
55190,55.19,B,A,1870,45,27595
55235,55.235,A,B,1871,45,27595
55280,55.28,B,A,1872,26,27640
55306,55.306,A,B,1873,26,27640
55332,55.332,B,A,1874,17,27666
55349,55.349,A,B,1875,17,27666
55366,55.366,B,A,1876,18,27683
55384,55.384,A,B,1877,18,27683
55402,55.402,B,A,1878,35,27701
55437,55.437,A,B,1879,35,27701
55472,55.472,B,A,1880,15,27736
55487,55.487,A,B,1881,15,27736
55502,55.502,B,A,1882,16,27751
55518,55.518,A,B,1883,16,27751
55534,55.534,B,A,1884,45,27767
55579,55.579,A,B,1885,45,27767
55624,55.624,B,A,1886,19,27812
55643,55.643,A,B,1887,19,27812
55662,55.662,B,A,1888,43,27831
55705,55.705,A,B,1889,43,27831
55748,55.748,B,A,1890,34,27874
55782,55.782,A,B,1891,34,27874
55816,55.816,B,A,1892,48,27908
55864,55.864,A,B,1893,48,27908
55912,55.912,B,A,1894,47,27956
55959,55.959,A,B,1895,47,27956
56006,56.006,B,A,1896,10,28003
56016,56.016,A,B,1897,10,28003
56026,56.026,B,A,1898,42,28013
56068,56.068,A,B,1899,42,28013
56110,56.11,B,A,1900,10,28055
56120,56.12,A,B,1901,10,28055
56130,56.13,B,A,1902,33,28065
56163,56.163,A,B,1903,33,28065
56196,56.196,B,A,1904,10,28098
56206,56.206,A,B,1905,10,28098
56216,56.216,B,A,1906,18,28108
56234,56.234,A,B,1907,18,28108
56252,56.252,B,A,1908,35,28126
56287,56.287,A,B,1909,35,28126
56322,56.322,B,A,1910,42,28161
56364,56.364,A,B,1911,42,28161
56406,56.406,B,A,1912,35,28203
56441,56.441,A,B,1913,35,28203
56476,56.476,B,A,1914,11,28238
56487,56.487,A,B,1915,11,28238
56498,56.498,B,A,1916,32,28249
56530,56.53,A,B,1917,32,28249
56562,56.562,B,A,1918,31,28281
56593,56.593,A,B,1919,31,28281
56624,56.624,B,A,1920,23,28312
56647,56.647,A,B,1921,23,28312
56670,56.67,B,A,1922,43,28335
56713,56.713,A,B,1923,43,28335
56756,56.756,B,A,1924,21,28378
56777,56.777,A,B,1925,21,28378
56798,56.798,B,A,1926,26,28399
56824,56.824,A,B,1927,26,28399
56850,56.85,B,A,1928,38,28425
56888,56.888,A,B,1929,38,28425
56926,56.926,B,A,1930,34,28463
56960,56.96,A,B,1931,34,28463
56994,56.994,B,A,1932,14,28497
57008,57.008,A,B,1933,14,28497
57022,57.022,B,A,1934,36,28511
57058,57.058,A,B,1935,36,28511
57094,57.094,B,A,1936,44,28547
57138,57.138,A,B,1937,44,28547
57182,57.182,B,A,1938,13,28591
57195,57.195,A,B,1939,13,28591
57208,57.208,B,A,1940,42,28604
57250,57.25,A,B,1941,42,28604
57292,57.292,B,A,1942,32,28646
57324,57.324,A,B,1943,32,28646
57356,57.356,B,A,1944,27,28678
57383,57.383,A,B,1945,27,28678
57410,57.41,B,A,1946,42,28705
57452,57.452,A,B,1947,42,28705
57494,57.494,B,A,1948,33,28747
57527,57.527,A,B,1949,33,28747
57560,57.56,B,A,1950,42,28780
57602,57.602,A,B,1951,42,28780
57644,57.644,B,A,1952,20,28822
57664,57.664,A,B,1953,20,28822
57684,57.684,B,A,1954,29,28842
57713,57.713,A,B,1955,29,28842
57742,57.742,B,A,1956,12,28871
57754,57.754,A,B,1957,12,28871
57766,57.766,B,A,1958,11,28883
57777,57.777,A,B,1959,11,28883
57788,57.788,B,A,1960,21,28894
57809,57.809,A,B,1961,21,28894
57830,57.83,B,A,1962,19,28915
57849,57.849,A,B,1963,19,28915
57868,57.868,B,A,1964,30,28934
57898,57.898,A,B,1965,30,28934
57928,57.928,B,A,1966,19,28964
57947,57.947,A,B,1967,19,28964
57966,57.966,B,A,1968,11,28983
57977,57.977,A,B,1969,11,28983
57988,57.988,B,A,1970,48,28994
58036,58.036,A,B,1971,48,28994
58084,58.084,B,A,1972,39,29042
58123,58.123,A,B,1973,39,29042
58162,58.162,B,A,1974,49,29081
58211,58.211,A,B,1975,49,29081
58260,58.26,B,A,1976,11,29130
58271,58.271,A,B,1977,11,29130
58282,58.282,B,A,1978,15,29141
58297,58.297,A,B,1979,15,29141
58312,58.312,B,A,1980,32,29156
58344,58.344,A,B,1981,32,29156
58376,58.376,B,A,1982,50,29188
58426,58.426,A,B,1983,50,29188
58476,58.476,B,A,1984,19,29238
58495,58.495,A,B,1985,19,29238
58514,58.514,B,A,1986,21,29257
58535,58.535,A,B,1987,21,29257
58556,58.556,B,A,1988,18,29278
58574,58.574,A,B,1989,18,29278
58592,58.592,B,A,1990,27,29296
58619,58.619,A,B,1991,27,29296
58646,58.646,B,A,1992,10,29323
58656,58.656,A,B,1993,10,29323
58666,58.666,B,A,1994,32,29333
58698,58.698,A,B,1995,32,29333
58730,58.73,B,A,1996,28,29365
58758,58.758,A,B,1997,28,29365
58786,58.786,B,A,1998,26,29393
58812,58.812,A,B,1999,26,29393
58838,58.838,B,A,2000,46,29419
58884,58.884,A,B,2001,46,29419
58930,58.93,B,A,2002,19,29465
58949,58.949,A,B,2003,19,29465
58968,58.968,B,A,2004,42,29484
59010,59.01,A,B,2005,42,29484
59052,59.052,B,A,2006,28,29526
59080,59.08,A,B,2007,28,29526
59108,59.108,B,A,2008,50,29554
59158,59.158,A,B,2009,50,29554
59208,59.208,B,A,2010,10,29604
59218,59.218,A,B,2011,10,29604
59228,59.228,B,A,2012,48,29614
59276,59.276,A,B,2013,48,29614
59324,59.324,B,A,2014,34,29662
59358,59.358,A,B,2015,34,29662
59392,59.392,B,A,2016,50,29696
59442,59.442,A,B,2017,50,29696
59492,59.492,B,A,2018,50,29746
59542,59.542,A,B,2019,50,29746
59592,59.592,B,A,2020,36,29796
59628,59.628,A,B,2021,36,29796
59664,59.664,B,A,2022,14,29832
59678,59.678,A,B,2023,14,29832
59692,59.692,B,A,2024,12,29846
59704,59.704,A,B,2025,12,29846
59716,59.716,B,A,2026,45,29858
59761,59.761,A,B,2027,45,29858
59806,59.806,B,A,2028,39,29903
59845,59.845,A,B,2029,39,29903
59884,59.884,B,A,2030,33,29942
59917,59.917,A,B,2031,33,29942
59950,59.95,B,A,2032,11,29975
59961,59.961,A,B,2033,11,29975
59972,59.972,B,A,2034,41,29986
60013,60.013,A,B,2035,41,29986
60054,60.054,B,A,2036,35,30027
60089,60.089,A,B,2037,35,30027
60124,60.124,B,A,2038,38,30062
60162,60.162,A,B,2039,38,30062
60200,60.2,B,A,2040,44,30100
60244,60.244,A,B,2041,44,30100
60288,60.288,B,A,2042,40,30144
60328,60.328,A,B,2043,40,30144
60368,60.368,B,A,2044,25,30184
60393,60.393,A,B,2045,25,30184
60418,60.418,B,A,2046,14,30209
60432,60.432,A,B,2047,14,30209
60446,60.446,B,A,2048,38,30223
60484,60.484,A,B,2049,38,30223
60522,60.522,B,A,2050,10,30261
60532,60.532,A,B,2051,10,30261
60542,60.542,B,A,2052,14,30271
60556,60.556,A,B,2053,14,30271
60570,60.57,B,A,2054,25,30285
60595,60.595,A,B,2055,25,30285
60620,60.62,B,A,2056,35,30310
60655,60.655,A,B,2057,35,30310
60690,60.69,B,A,2058,21,30345
60711,60.711,A,B,2059,21,30345
60732,60.732,B,A,2060,44,30366
60776,60.776,A,B,2061,44,30366
60820,60.82,B,A,2062,43,30410
60863,60.863,A,B,2063,43,30410
60906,60.906,B,A,2064,32,30453
60938,60.938,A,B,2065,32,30453
60970,60.97,B,A,2066,16,30485
60986,60.986,A,B,2067,16,30485
61002,61.002,B,A,2068,33,30501
61035,61.035,A,B,2069,33,30501
61068,61.068,B,A,2070,31,30534
61099,61.099,A,B,2071,31,30534
61130,61.13,B,A,2072,27,30565
61157,61.157,A,B,2073,27,30565
61184,61.184,B,A,2074,10,30592
61194,61.194,A,B,2075,10,30592
61204,61.204,B,A,2076,18,30602
61222,61.222,A,B,2077,18,30602
61240,61.24,B,A,2078,10,30620
61250,61.25,A,B,2079,10,30620
61260,61.26,B,A,2080,30,30630
61290,61.29,A,B,2081,30,30630
61320,61.32,B,A,2082,15,30660
61335,61.335,A,B,2083,15,30660
61350,61.35,B,A,2084,26,30675
61376,61.376,A,B,2085,26,30675
61402,61.402,B,A,2086,28,30701
61430,61.43,A,B,2087,28,30701
61458,61.458,B,A,2088,26,30729
61484,61.484,A,B,2089,26,30729
61510,61.51,B,A,2090,33,30755
61543,61.543,A,B,2091,33,30755
61576,61.576,B,A,2092,28,30788
61604,61.604,A,B,2093,28,30788
61632,61.632,B,A,2094,39,30816
61671,61.671,A,B,2095,39,30816
61710,61.71,B,A,2096,33,30855
61743,61.743,A,B,2097,33,30855
61776,61.776,B,A,2098,20,30888
61796,61.796,A,B,2099,20,30888
61816,61.816,B,A,2100,21,30908
61837,61.837,A,B,2101,21,30908
61858,61.858,B,A,2102,44,30929
61902,61.902,A,B,2103,44,30929
61946,61.946,B,A,2104,24,30973
61970,61.97,A,B,2105,24,30973
61994,61.994,B,A,2106,37,30997
62031,62.031,A,B,2107,37,30997
62068,62.068,B,A,2108,43,31034
62111,62.111,A,B,2109,43,31034
62154,62.154,B,A,2110,22,31077
62176,62.176,A,B,2111,22,31077
62198,62.198,B,A,2112,17,31099
62215,62.215,A,B,2113,17,31099
62232,62.232,B,A,2114,45,31116
62277,62.277,A,B,2115,45,31116
62322,62.322,B,A,2116,50,31161
62372,62.372,A,B,2117,50,31161
62422,62.422,B,A,2118,50,31211
62472,62.472,A,B,2119,50,31211
62522,62.522,B,A,2120,34,31261
62556,62.556,A,B,2121,34,31261
62590,62.59,B,A,2122,34,31295
62624,62.624,A,B,2123,34,31295
62658,62.658,B,A,2124,29,31329
62687,62.687,A,B,2125,29,31329
62716,62.716,B,A,2126,27,31358
62743,62.743,A,B,2127,27,31358
62770,62.77,B,A,2128,48,31385
62818,62.818,A,B,2129,48,31385
62866,62.866,B,A,2130,46,31433
62912,62.912,A,B,2131,46,31433
62958,62.958,B,A,2132,42,31479
63000,63.0,A,B,2133,42,31479
63042,63.042,B,A,2134,33,31521
63075,63.075,A,B,2135,33,31521
63108,63.108,B,A,2136,25,31554
63133,63.133,A,B,2137,25,31554
63158,63.158,B,A,2138,44,31579
63202,63.202,A,B,2139,44,31579
63246,63.246,B,A,2140,17,31623
63263,63.263,A,B,2141,17,31623
63280,63.28,B,A,2142,18,31640
63298,63.298,A,B,2143,18,31640
63316,63.316,B,A,2144,18,31658
63334,63.334,A,B,2145,18,31658
63352,63.352,B,A,2146,40,31676
63392,63.392,A,B,2147,40,31676
63432,63.432,B,A,2148,30,31716
63462,63.462,A,B,2149,30,31716
63492,63.492,B,A,2150,48,31746
63540,63.54,A,B,2151,48,31746
63588,63.588,B,A,2152,25,31794
63613,63.613,A,B,2153,25,31794
63638,63.638,B,A,2154,11,31819
63649,63.649,A,B,2155,11,31819
63660,63.66,B,A,2156,35,31830
63695,63.695,A,B,2157,35,31830
63730,63.73,B,A,2158,27,31865
63757,63.757,A,B,2159,27,31865
63784,63.784,B,A,2160,43,31892
63827,63.827,A,B,2161,43,31892
63870,63.87,B,A,2162,49,31935
63919,63.919,A,B,2163,49,31935
63968,63.968,B,A,2164,47,31984
64015,64.015,A,B,2165,47,31984
64062,64.062,B,A,2166,38,32031
64100,64.1,A,B,2167,38,32031
64138,64.138,B,A,2168,10,32069
64148,64.148,A,B,2169,10,32069
64158,64.158,B,A,2170,44,32079
64202,64.202,A,B,2171,44,32079
64246,64.246,B,A,2172,23,32123
64269,64.269,A,B,2173,23,32123
64292,64.292,B,A,2174,23,32146
64315,64.315,A,B,2175,23,32146
64338,64.338,B,A,2176,14,32169
64352,64.352,A,B,2177,14,32169
64366,64.366,B,A,2178,15,32183
64381,64.381,A,B,2179,15,32183
64396,64.396,B,A,2180,21,32198
64417,64.417,A,B,2181,21,32198
64438,64.438,B,A,2182,43,32219
64481,64.481,A,B,2183,43,32219
64524,64.524,B,A,2184,23,32262
64547,64.547,A,B,2185,23,32262
64570,64.57,B,A,2186,21,32285
64591,64.591,A,B,2187,21,32285
64612,64.612,B,A,2188,11,32306
64623,64.623,A,B,2189,11,32306
64634,64.634,B,A,2190,40,32317
64674,64.674,A,B,2191,40,32317
64714,64.714,B,A,2192,40,32357
64754,64.754,A,B,2193,40,32357
64794,64.794,B,A,2194,39,32397
64833,64.833,A,B,2195,39,32397
64872,64.872,B,A,2196,49,32436
64921,64.921,A,B,2197,49,32436
64970,64.97,B,A,2198,31,32485
65001,65.001,A,B,2199,31,32485
65032,65.032,B,A,2200,40,32516
65072,65.072,A,B,2201,40,32516
65112,65.112,B,A,2202,41,32556
65153,65.153,A,B,2203,41,32556
65194,65.194,B,A,2204,29,32597
65223,65.223,A,B,2205,29,32597
65252,65.252,B,A,2206,12,32626
65264,65.264,A,B,2207,12,32626
65276,65.276,B,A,2208,20,32638
65296,65.296,A,B,2209,20,32638
65316,65.316,B,A,2210,20,32658
65336,65.336,A,B,2211,20,32658
65356,65.356,B,A,2212,46,32678
65402,65.402,A,B,2213,46,32678
65448,65.448,B,A,2214,49,32724
65497,65.497,A,B,2215,49,32724
65546,65.546,B,A,2216,43,32773
65589,65.589,A,B,2217,43,32773
65632,65.632,B,A,2218,17,32816
65649,65.649,A,B,2219,17,32816
65666,65.666,B,A,2220,18,32833
65684,65.684,A,B,2221,18,32833
65702,65.702,B,A,2222,36,32851
65738,65.738,A,B,2223,36,32851
65774,65.774,B,A,2224,23,32887
65797,65.797,A,B,2225,23,32887
65820,65.82,B,A,2226,30,32910
65850,65.85,A,B,2227,30,32910
65880,65.88,B,A,2228,43,32940
65923,65.923,A,B,2229,43,32940
65966,65.966,B,A,2230,42,32983
66008,66.008,A,B,2231,42,32983
66050,66.05,B,A,2232,18,33025
66068,66.068,A,B,2233,18,33025
66086,66.086,B,A,2234,36,33043
66122,66.122,A,B,2235,36,33043
66158,66.158,B,A,2236,36,33079
66194,66.194,A,B,2237,36,33079
66230,66.23,B,A,2238,42,33115
66272,66.272,A,B,2239,42,33115
66314,66.314,B,A,2240,12,33157
66326,66.326,A,B,2241,12,33157
66338,66.338,B,A,2242,43,33169
66381,66.381,A,B,2243,43,33169
66424,66.424,B,A,2244,31,33212
66455,66.455,A,B,2245,31,33212
66486,66.486,B,A,2246,32,33243
66518,66.518,A,B,2247,32,33243
66550,66.55,B,A,2248,42,33275
66592,66.592,A,B,2249,42,33275
66634,66.634,B,A,2250,50,33317
66684,66.684,A,B,2251,50,33317
66734,66.734,B,A,2252,35,33367
66769,66.769,A,B,2253,35,33367
66804,66.804,B,A,2254,46,33402
66850,66.85,A,B,2255,46,33402
66896,66.896,B,A,2256,44,33448
66940,66.94,A,B,2257,44,33448
66984,66.984,B,A,2258,36,33492
67020,67.02,A,B,2259,36,33492
67056,67.056,B,A,2260,10,33528
67066,67.066,A,B,2261,10,33528
