change_ms,change_s,from,to,segment_index,block_ms,source_pos_ms
46528,46.528,B,A,1525,30,23364
46558,46.558,A,B,1526,30,23364
46588,46.588,B,A,1527,42,23394
46630,46.63,A,B,1528,42,23394
46672,46.672,B,A,1529,22,23436
46694,46.694,A,B,1530,22,23436
46716,46.716,B,A,1531,41,23458
46757,46.757,A,B,1532,41,23458
46798,46.798,B,A,1533,23,23499
46821,46.821,A,B,1534,23,23499
46844,46.844,B,A,1535,32,23522
46876,46.876,A,B,1536,32,23522
46908,46.908,B,A,1537,33,23554
46941,46.941,A,B,1538,33,23554
46974,46.974,B,A,1539,36,23587
47010,47.01,A,B,1540,36,23587
47046,47.046,B,A,1541,20,23623
47066,47.066,A,B,1542,20,23623
47086,47.086,B,A,1543,43,23643
47129,47.129,A,B,1544,43,23643
47172,47.172,B,A,1545,39,23686
47211,47.211,A,B,1546,39,23686
47250,47.25,B,A,1547,34,23725
47284,47.284,A,B,1548,34,23725
47318,47.318,B,A,1549,25,23759
47343,47.343,A,B,1550,25,23759
47368,47.368,B,A,1551,37,23784
47405,47.405,A,B,1552,37,23784
47442,47.442,B,A,1553,26,23821
47468,47.468,A,B,1554,26,23821
47494,47.494,B,A,1555,33,23847
47527,47.527,A,B,1556,33,23847
47560,47.56,B,A,1557,28,23880
47588,47.588,A,B,1558,28,23880
47616,47.616,B,A,1559,28,23908
47644,47.644,A,B,1560,28,23908
47672,47.672,B,A,1561,14,23936
47686,47.686,A,B,1562,14,23936
47700,47.7,B,A,1563,25,23950
47725,47.725,A,B,1564,25,23950
47750,47.75,B,A,1565,11,23975
47761,47.761,A,B,1566,11,23975
47772,47.772,B,A,1567,40,23986
47812,47.812,A,B,1568,40,23986
47852,47.852,B,A,1569,42,24026
47894,47.894,A,B,1570,42,24026
47936,47.936,B,A,1571,42,24068
47978,47.978,A,B,1572,42,24068
48020,48.02,B,A,1573,22,24110
48042,48.042,A,B,1574,22,24110
48064,48.064,B,A,1575,26,24132
48090,48.09,A,B,1576,26,24132
48116,48.116,B,A,1577,50,24158
48166,48.166,A,B,1578,50,24158
48216,48.216,B,A,1579,33,24208
48249,48.249,A,B,1580,33,24208
48282,48.282,B,A,1581,42,24241
48324,48.324,A,B,1582,42,24241
48366,48.366,B,A,1583,17,24283
48383,48.383,A,B,1584,17,24283
48400,48.4,B,A,1585,39,24300
48439,48.439,A,B,1586,39,24300
48478,48.478,B,A,1587,36,24339
48514,48.514,A,B,1588,36,24339
48550,48.55,B,A,1589,30,24375
48580,48.58,A,B,1590,30,24375
48610,48.61,B,A,1591,21,24405
48631,48.631,A,B,1592,21,24405
48652,48.652,B,A,1593,11,24426
48663,48.663,A,B,1594,11,24426
48674,48.674,B,A,1595,42,24437
48716,48.716,A,B,1596,42,24437
48758,48.758,B,A,1597,33,24479
48791,48.791,A,B,1598,33,24479
48824,48.824,B,A,1599,23,24512
48847,48.847,A,B,1600,23,24512
48870,48.87,B,A,1601,41,24535
48911,48.911,A,B,1602,41,24535
48952,48.952,B,A,1603,10,24576
48962,48.962,A,B,1604,10,24576
48972,48.972,B,A,1605,21,24586
48993,48.993,A,B,1606,21,24586
49014,49.014,B,A,1607,46,24607
49060,49.06,A,B,1608,46,24607
49106,49.106,B,A,1609,15,24653
49121,49.121,A,B,1610,15,24653
49136,49.136,B,A,1611,17,24668
49153,49.153,A,B,1612,17,24668
49170,49.17,B,A,1613,50,24685
49220,49.22,A,B,1614,50,24685
49270,49.27,B,A,1615,14,24735
49284,49.284,A,B,1616,14,24735
49298,49.298,B,A,1617,45,24749
49343,49.343,A,B,1618,45,24749
49388,49.388,B,A,1619,34,24794
49422,49.422,A,B,1620,34,24794
49456,49.456,B,A,1621,10,24828
49466,49.466,A,B,1622,10,24828
49476,49.476,B,A,1623,24,24838
49500,49.5,A,B,1624,24,24838
49524,49.524,B,A,1625,32,24862
49556,49.556,A,B,1626,32,24862
49588,49.588,B,A,1627,40,24894
49628,49.628,A,B,1628,40,24894
49668,49.668,B,A,1629,43,24934
49711,49.711,A,B,1630,43,24934
49754,49.754,B,A,1631,12,24977
49766,49.766,A,B,1632,12,24977
49778,49.778,B,A,1633,29,24989
49807,49.807,A,B,1634,29,24989
49836,49.836,B,A,1635,10,25018
49846,49.846,A,B,1636,10,25018
49856,49.856,B,A,1637,40,25028
49896,49.896,A,B,1638,40,25028
49936,49.936,B,A,1639,50,25068
49986,49.986,A,B,1640,50,25068
50036,50.036,B,A,1641,48,25118
50084,50.084,A,B,1642,48,25118
50132,50.132,B,A,1643,19,25166
50151,50.151,A,B,1644,19,25166
50170,50.17,B,A,1645,50,25185
50220,50.22,A,B,1646,50,25185
50270,50.27,B,A,1647,17,25235
50287,50.287,A,B,1648,17,25235
50304,50.304,B,A,1649,34,25252
50338,50.338,A,B,1650,34,25252
50372,50.372,B,A,1651,41,25286
50413,50.413,A,B,1652,41,25286
50454,50.454,B,A,1653,12,25327
50466,50.466,A,B,1654,12,25327
50478,50.478,B,A,1655,47,25339
50525,50.525,A,B,1656,47,25339
50572,50.572,B,A,1657,39,25386
50611,50.611,A,B,1658,39,25386
50650,50.65,B,A,1659,25,25425
50675,50.675,A,B,1660,25,25425
50700,50.7,B,A,1661,16,25450
50716,50.716,A,B,1662,16,25450
50732,50.732,B,A,1663,33,25466
50765,50.765,A,B,1664,33,25466
50798,50.798,B,A,1665,41,25499
50839,50.839,A,B,1666,41,25499
50880,50.88,B,A,1667,47,25540
50927,50.927,A,B,1668,47,25540
50974,50.974,B,A,1669,24,25587
50998,50.998,A,B,1670,24,25587
51022,51.022,B,A,1671,50,25611
51072,51.072,A,B,1672,50,25611
51122,51.122,B,A,1673,40,25661
51162,51.162,A,B,1674,40,25661
51202,51.202,B,A,1675,49,25701
51251,51.251,A,B,1676,49,25701
51300,51.3,B,A,1677,35,25750
51335,51.335,A,B,1678,35,25750
51370,51.37,B,A,1679,36,25785
51406,51.406,A,B,1680,36,25785
51442,51.442,B,A,1681,41,25821
51483,51.483,A,B,1682,41,25821
51524,51.524,B,A,1683,28,25862
51552,51.552,A,B,1684,28,25862
51580,51.58,B,A,1685,39,25890
51619,51.619,A,B,1686,39,25890
51658,51.658,B,A,1687,34,25929
51692,51.692,A,B,1688,34,25929
51726,51.726,B,A,1689,26,25963
51752,51.752,A,B,1690,26,25963
51778,51.778,B,A,1691,38,25989
51816,51.816,A,B,1692,38,25989
51854,51.854,B,A,1693,19,26027
51873,51.873,A,B,1694,19,26027
51892,51.892,B,A,1695,24,26046
51916,51.916,A,B,1696,24,26046
51940,51.94,B,A,1697,30,26070
51970,51.97,A,B,1698,30,26070
52000,52.0,B,A,1699,31,26100
52031,52.031,A,B,1700,31,26100
52062,52.062,B,A,1701,35,26131
52097,52.097,A,B,1702,35,26131
52132,52.132,B,A,1703,34,26166
52166,52.166,A,B,1704,34,26166
52200,52.2,B,A,1705,25,26200
52225,52.225,A,B,1706,25,26200
52250,52.25,B,A,1707,19,26225
52269,52.269,A,B,1708,19,26225
52288,52.288,B,A,1709,21,26244
52309,52.309,A,B,1710,21,26244
52330,52.33,B,A,1711,18,26265
52348,52.348,A,B,1712,18,26265
52366,52.366,B,A,1713,40,26283
52406,52.406,A,B,1714,40,26283
52446,52.446,B,A,1715,25,26323
52471,52.471,A,B,1716,25,26323
52496,52.496,B,A,1717,23,26348
52519,52.519,A,B,1718,23,26348
52542,52.542,B,A,1719,23,26371
52565,52.565,A,B,1720,23,26371
52588,52.588,B,A,1721,28,26394
52616,52.616,A,B,1722,28,26394
52644,52.644,B,A,1723,48,26422
52692,52.692,A,B,1724,48,26422
52740,52.74,B,A,1725,45,26470
52785,52.785,A,B,1726,45,26470
52830,52.83,B,A,1727,27,26515
52857,52.857,A,B,1728,27,26515
52884,52.884,B,A,1729,31,26542
52915,52.915,A,B,1730,31,26542
52946,52.946,B,A,1731,24,26573
52970,52.97,A,B,1732,24,26573
52994,52.994,B,A,1733,45,26597
53039,53.039,A,B,1734,45,26597
53084,53.084,B,A,1735,12,26642
53096,53.096,A,B,1736,12,26642
53108,53.108,B,A,1737,49,26654
53157,53.157,A,B,1738,49,26654
53206,53.206,B,A,1739,16,26703
53222,53.222,A,B,1740,16,26703
53238,53.238,B,A,1741,13,26719
53251,53.251,A,B,1742,13,26719
53264,53.264,B,A,1743,21,26732
53285,53.285,A,B,1744,21,26732
53306,53.306,B,A,1745,36,26753
53342,53.342,A,B,1746,36,26753
53378,53.378,B,A,1747,35,26789
53413,53.413,A,B,1748,35,26789
53448,53.448,B,A,1749,27,26824
53475,53.475,A,B,1750,27,26824
53502,53.502,B,A,1751,38,26851
53540,53.54,A,B,1752,38,26851
53578,53.578,B,A,1753,38,26889
53616,53.616,A,B,1754,38,26889
53654,53.654,B,A,1755,14,26927
53668,53.668,A,B,1756,14,26927
53682,53.682,B,A,1757,20,26941
53702,53.702,A,B,1758,20,26941
53722,53.722,B,A,1759,35,26961
53757,53.757,A,B,1760,35,26961
53792,53.792,B,A,1761,25,26996
53817,53.817,A,B,1762,25,26996
53842,53.842,B,A,1763,49,27021
53891,53.891,A,B,1764,49,27021
53940,53.94,B,A,1765,24,27070
53964,53.964,A,B,1766,24,27070
53988,53.988,B,A,1767,33,27094
54021,54.021,A,B,1768,33,27094
54054,54.054,B,A,1769,50,27127
54104,54.104,A,B,1770,50,27127
54154,54.154,B,A,1771,37,27177
54191,54.191,A,B,1772,37,27177
54228,54.228,B,A,1773,34,27214
54262,54.262,A,B,1774,34,27214
54296,54.296,B,A,1775,34,27248
54330,54.33,A,B,1776,34,27248
54364,54.364,B,A,1777,28,27282
54392,54.392,A,B,1778,28,27282
54420,54.42,B,A,1779,33,27310
54453,54.453,A,B,1780,33,27310
54486,54.486,B,A,1781,27,27343
54513,54.513,A,B,1782,27,27343
54540,54.54,B,A,1783,46,27370
54586,54.586,A,B,1784,46,27370
54632,54.632,B,A,1785,40,27416
54672,54.672,A,B,1786,40,27416
54712,54.712,B,A,1787,30,27456
54742,54.742,A,B,1788,30,27456
54772,54.772,B,A,1789,43,27486
54815,54.815,A,B,1790,43,27486
54858,54.858,B,A,1791,40,27529
54898,54.898,A,B,1792,40,27529
54938,54.938,B,A,1793,23,27569
54961,54.961,A,B,1794,23,27569
54984,54.984,B,A,1795,17,27592
55001,55.001,A,B,1796,17,27592
55018,55.018,B,A,1797,27,27609
55045,55.045,A,B,1798,27,27609
55072,55.072,B,A,1799,13,27636
55085,55.085,A,B,1800,13,27636
55098,55.098,B,A,1801,40,27649
55138,55.138,A,B,1802,40,27649
55178,55.178,B,A,1803,45,27689
55223,55.223,A,B,1804,45,27689
55268,55.268,B,A,1805,13,27734
55281,55.281,A,B,1806,13,27734
55294,55.294,B,A,1807,48,27747
55342,55.342,A,B,1808,48,27747
55390,55.39,B,A,1809,49,27795
55439,55.439,A,B,1810,49,27795
55488,55.488,B,A,1811,16,27844
55504,55.504,A,B,1812,16,27844
55520,55.52,B,A,1813,24,27860
55544,55.544,A,B,1814,24,27860
55568,55.568,B,A,1815,20,27884
55588,55.588,A,B,1816,20,27884
55608,55.608,B,A,1817,30,27904
55638,55.638,A,B,1818,30,27904
55668,55.668,B,A,1819,12,27934
55680,55.68,A,B,1820,12,27934
55692,55.692,B,A,1821,49,27946
55741,55.741,A,B,1822,49,27946
55790,55.79,B,A,1823,42,27995
55832,55.832,A,B,1824,42,27995
55874,55.874,B,A,1825,12,28037
55886,55.886,A,B,1826,12,28037
55898,55.898,B,A,1827,18,28049
55916,55.916,A,B,1828,18,28049
55934,55.934,B,A,1829,36,28067
55970,55.97,A,B,1830,36,28067
56006,56.006,B,A,1831,49,28103
56055,56.055,A,B,1832,49,28103
56104,56.104,B,A,1833,46,28152
56150,56.15,A,B,1834,46,28152
56196,56.196,B,A,1835,28,28198
56224,56.224,A,B,1836,28,28198
56252,56.252,B,A,1837,38,28226
56290,56.29,A,B,1838,38,28226
56328,56.328,B,A,1839,19,28264
56347,56.347,A,B,1840,19,28264
56366,56.366,B,A,1841,36,28283
56402,56.402,A,B,1842,36,28283
56438,56.438,B,A,1843,32,28319
56470,56.47,A,B,1844,32,28319
56502,56.502,B,A,1845,10,28351
56512,56.512,A,B,1846,10,28351
56522,56.522,B,A,1847,26,28361
56548,56.548,A,B,1848,26,28361
56574,56.574,B,A,1849,16,28387
56590,56.59,A,B,1850,16,28387
56606,56.606,B,A,1851,46,28403
56652,56.652,A,B,1852,46,28403
56698,56.698,B,A,1853,14,28449
56712,56.712,A,B,1854,14,28449
56726,56.726,B,A,1855,10,28463
56736,56.736,A,B,1856,10,28463
56746,56.746,B,A,1857,16,28473
56762,56.762,A,B,1858,16,28473
56778,56.778,B,A,1859,38,28489
56816,56.816,A,B,1860,38,28489
56854,56.854,B,A,1861,32,28527
56886,56.886,A,B,1862,32,28527
56918,56.918,B,A,1863,13,28559
56931,56.931,A,B,1864,13,28559
56944,56.944,B,A,1865,21,28572
56965,56.965,A,B,1866,21,28572
56986,56.986,B,A,1867,50,28593
57036,57.036,A,B,1868,50,28593
57086,57.086,B,A,1869,16,28643
57102,57.102,A,B,1870,16,28643
57118,57.118,B,A,1871,25,28659
57143,57.143,A,B,1872,25,28659
57168,57.168,B,A,1873,30,28684
57198,57.198,A,B,1874,30,28684
57228,57.228,B,A,1875,37,28714
57265,57.265,A,B,1876,37,28714
57302,57.302,B,A,1877,10,28751
57312,57.312,A,B,1878,10,28751
57322,57.322,B,A,1879,29,28761
57351,57.351,A,B,1880,29,28761
57380,57.38,B,A,1881,18,28790
57398,57.398,A,B,1882,18,28790
57416,57.416,B,A,1883,29,28808
57445,57.445,A,B,1884,29,28808
57474,57.474,B,A,1885,31,28837
57505,57.505,A,B,1886,31,28837
57536,57.536,B,A,1887,27,28868
57563,57.563,A,B,1888,27,28868
57590,57.59,B,A,1889,23,28895
57613,57.613,A,B,1890,23,28895
57636,57.636,B,A,1891,21,28918
57657,57.657,A,B,1892,21,28918
57678,57.678,B,A,1893,33,28939
57711,57.711,A,B,1894,33,28939
57744,57.744,B,A,1895,42,28972
57786,57.786,A,B,1896,42,28972
57828,57.828,B,A,1897,14,29014
57842,57.842,A,B,1898,14,29014
57856,57.856,B,A,1899,29,29028
57885,57.885,A,B,1900,29,29028
57914,57.914,B,A,1901,41,29057
57955,57.955,A,B,1902,41,29057
57996,57.996,B,A,1903,22,29098
58018,58.018,A,B,1904,22,29098
58040,58.04,B,A,1905,34,29120
58074,58.074,A,B,1906,34,29120
58108,58.108,B,A,1907,31,29154
58139,58.139,A,B,1908,31,29154
58170,58.17,B,A,1909,20,29185
58190,58.19,A,B,1910,20,29185
58210,58.21,B,A,1911,36,29205
58246,58.246,A,B,1912,36,29205
58282,58.282,B,A,1913,15,29241
58297,58.297,A,B,1914,15,29241
58312,58.312,B,A,1915,30,29256
58342,58.342,A,B,1916,30,29256
58372,58.372,B,A,1917,22,29286
58394,58.394,A,B,1918,22,29286
58416,58.416,B,A,1919,35,29308
58451,58.451,A,B,1920,35,29308
58486,58.486,B,A,1921,35,29343
58521,58.521,A,B,1922,35,29343
58556,58.556,B,A,1923,40,29378
58596,58.596,A,B,1924,40,29378
58636,58.636,B,A,1925,46,29418
58682,58.682,A,B,1926,46,29418
58728,58.728,B,A,1927,48,29464
58776,58.776,A,B,1928,48,29464
58824,58.824,B,A,1929,42,29512
58866,58.866,A,B,1930,42,29512
58908,58.908,B,A,1931,33,29554
58941,58.941,A,B,1932,33,29554
58974,58.974,B,A,1933,50,29587
59024,59.024,A,B,1934,50,29587
59074,59.074,B,A,1935,32,29637
59106,59.106,A,B,1936,32,29637
59138,59.138,B,A,1937,43,29669
59181,59.181,A,B,1938,43,29669
59224,59.224,B,A,1939,45,29712
59269,59.269,A,B,1940,45,29712
59314,59.314,B,A,1941,19,29757
59333,59.333,A,B,1942,19,29757
59352,59.352,B,A,1943,45,29776
59397,59.397,A,B,1944,45,29776
59442,59.442,B,A,1945,30,29821
59472,59.472,A,B,1946,30,29821
59502,59.502,B,A,1947,32,29851
59534,59.534,A,B,1948,32,29851
59566,59.566,B,A,1949,26,29883
59592,59.592,A,B,1950,26,29883
59618,59.618,B,A,1951,31,29909
59649,59.649,A,B,1952,31,29909
59680,59.68,B,A,1953,15,29940
59695,59.695,A,B,1954,15,29940
59710,59.71,B,A,1955,16,29955
59726,59.726,A,B,1956,16,29955
59742,59.742,B,A,1957,29,29971
59771,59.771,A,B,1958,29,29971
59800,59.8,B,B,1959,200,0
