change_ms,change_s,from,to,segment_index,block_ms,source_pos_ms
31951,31.951,A,B,1215,11,15952.689999999882
31962,31.962,B,A,1216,11,15963.349999999882
31973,31.973,A,B,1217,11,15963.349999999882
31984,31.984,B,A,1218,27,15974.009999999882
32011,32.011,A,B,1219,27,15974.009999999882
32038,32.038,B,A,1220,43,16000.659999999882
32081,32.081,A,B,1221,43,16000.659999999882
32124,32.124,B,A,1222,16,16043.299999999881
32140,32.14,A,B,1223,16,16043.299999999881
32156,32.156,B,A,1224,43,16059.28999999988
32199,32.199,A,B,1225,43,16059.28999999988
32242,32.242,B,A,1226,11,16101.92999999988
32253,32.253,A,B,1227,11,16101.92999999988
32264,32.264,B,A,1228,16,16112.58999999988
32280,32.28,A,B,1229,16,16112.58999999988
32296,32.296,B,A,1230,43,16128.57999999988
32339,32.339,A,B,1231,43,16128.57999999988
32382,32.382,B,A,1232,48,16171.21999999988
32430,32.43,A,B,1233,48,16171.21999999988
32478,32.478,B,A,1234,37,16219.189999999879
32515,32.515,A,B,1235,37,16219.189999999879
32552,32.552,B,A,1236,32,16256.499999999878
32584,32.584,A,B,1237,32,16256.499999999878
32616,32.616,B,A,1238,5,16288.479999999878
32621,32.621,A,B,1239,5,16288.479999999878
32626,32.626,B,A,1240,32,16293.809999999878
32658,32.658,A,B,1241,32,16293.809999999878
32690,32.69,B,A,1242,21,16325.789999999877
32711,32.711,A,B,1243,21,16325.789999999877
32732,32.732,B,A,1244,43,16347.109999999877
32775,32.775,A,B,1245,43,16347.109999999877
32818,32.818,B,A,1246,43,16389.749999999876
32861,32.861,A,B,1247,43,16389.749999999876
32904,32.904,B,A,1248,5,16432.389999999876
32909,32.909,A,B,1249,5,16432.389999999876
32914,32.914,B,A,1250,27,16437.719999999877
32941,32.941,A,B,1251,27,16437.719999999877
32968,32.968,B,A,1252,27,16464.36999999988
32995,32.995,A,B,1253,27,16464.36999999988
33022,33.022,B,A,1254,32,16491.01999999988
33054,33.054,A,B,1255,32,16491.01999999988
33086,33.086,B,A,1256,32,16522.99999999988
33118,33.118,A,B,1257,32,16522.99999999988
33150,33.15,B,A,1258,21,16554.97999999988
33171,33.171,A,B,1259,21,16554.97999999988
33192,33.192,B,A,1260,21,16576.29999999988
33213,33.213,A,B,1261,21,16576.29999999988
33234,33.234,B,A,1262,48,16597.61999999988
33282,33.282,A,B,1263,48,16597.61999999988
33330,33.33,B,A,1264,43,16645.58999999988
33373,33.373,A,B,1265,43,16645.58999999988
33416,33.416,B,A,1266,21,16688.22999999988
33437,33.437,A,B,1267,21,16688.22999999988
33458,33.458,B,A,1268,43,16709.54999999988
33501,33.501,A,B,1269,43,16709.54999999988
33544,33.544,B,A,1270,32,16752.18999999988
33576,33.576,A,B,1271,32,16752.18999999988
33608,33.608,B,A,1272,48,16784.16999999988
33656,33.656,A,B,1273,48,16784.16999999988
33704,33.704,B,A,1274,5,16832.13999999988
33709,33.709,A,B,1275,5,16832.13999999988
33714,33.714,B,A,1276,32,16837.46999999988
33746,33.746,A,B,1277,32,16837.46999999988
33778,33.778,B,A,1278,5,16869.44999999988
33783,33.783,A,B,1279,5,16869.44999999988
33788,33.788,B,A,1280,48,16874.779999999882
33836,33.836,A,B,1281,48,16874.779999999882
33884,33.884,B,A,1282,16,16922.749999999884
33900,33.9,A,B,1283,16,16922.749999999884
33916,33.916,B,A,1284,11,16938.739999999885
33927,33.927,A,B,1285,11,16938.739999999885
33938,33.938,B,A,1286,37,16949.399999999885
33975,33.975,A,B,1287,37,16949.399999999885
34012,34.012,B,A,1288,5,16986.709999999886
34017,34.017,A,B,1289,5,16986.709999999886
34022,34.022,B,A,1290,16,16992.039999999888
34038,34.038,A,B,1291,16,16992.039999999888
34054,34.054,B,A,1292,5,17008.02999999989
34059,34.059,A,B,1293,5,17008.02999999989
34064,34.064,B,A,1294,11,17013.35999999989
34075,34.075,A,B,1295,11,17013.35999999989
34086,34.086,B,A,1296,48,17024.01999999989
34134,34.134,A,B,1297,48,17024.01999999989
34182,34.182,B,A,1298,32,17071.989999999892
34214,34.214,A,B,1299,32,17071.989999999892
34246,34.246,B,A,1300,37,17103.969999999892
34283,34.283,A,B,1301,37,17103.969999999892
34320,34.32,B,A,1302,5,17141.279999999893
34325,34.325,A,B,1303,5,17141.279999999893
34330,34.33,B,A,1304,27,17146.609999999895
34357,34.357,A,B,1305,27,17146.609999999895
34384,34.384,B,A,1306,32,17173.259999999897
34416,34.416,A,B,1307,32,17173.259999999897
34448,34.448,B,A,1308,48,17205.239999999896
34496,34.496,A,B,1309,48,17205.239999999896
34544,34.544,B,A,1310,48,17253.209999999897
34592,34.592,A,B,1311,48,17253.209999999897
34640,34.64,B,A,1312,11,17301.1799999999
34651,34.651,A,B,1313,11,17301.1799999999
34662,34.662,B,A,1314,37,17311.8399999999
34699,34.699,A,B,1315,37,17311.8399999999
34736,34.736,B,A,1316,11,17349.1499999999
34747,34.747,A,B,1317,11,17349.1499999999
34758,34.758,B,A,1318,43,17359.8099999999
34801,34.801,A,B,1319,43,17359.8099999999
34844,34.844,B,A,1320,11,17402.4499999999
34855,34.855,A,B,1321,11,17402.4499999999
34866,34.866,B,A,1322,21,17413.1099999999
34887,34.887,A,B,1323,21,17413.1099999999
34908,34.908,B,A,1324,27,17434.4299999999
34935,34.935,A,B,1325,27,17434.4299999999
34962,34.962,B,A,1326,43,17461.0799999999
35005,35.005,A,B,1327,43,17461.0799999999
35048,35.048,B,A,1328,11,17503.7199999999
35059,35.059,A,B,1329,11,17503.7199999999
35070,35.07,B,A,1330,5,17514.3799999999
35075,35.075,A,B,1331,5,17514.3799999999
35080,35.08,B,A,1332,43,17519.7099999999
35123,35.123,A,B,1333,43,17519.7099999999
35166,35.166,B,A,1334,43,17562.3499999999
35209,35.209,A,B,1335,43,17562.3499999999
35252,35.252,B,A,1336,43,17604.9899999999
35295,35.295,A,B,1337,43,17604.9899999999
35338,35.338,B,A,1338,43,17647.6299999999
35381,35.381,A,B,1339,43,17647.6299999999
35424,35.424,B,A,1340,32,17690.2699999999
35456,35.456,A,B,1341,32,17690.2699999999
35488,35.488,B,A,1342,43,17722.249999999898
35531,35.531,A,B,1343,43,17722.249999999898
35574,35.574,B,A,1344,37,17764.889999999898
35611,35.611,A,B,1345,37,17764.889999999898
35648,35.648,B,A,1346,43,17802.1999999999
35691,35.691,A,B,1347,43,17802.1999999999
35734,35.734,B,A,1348,27,17844.8399999999
35761,35.761,A,B,1349,27,17844.8399999999
35788,35.788,B,A,1350,27,17871.4899999999
35815,35.815,A,B,1351,27,17871.4899999999
35842,35.842,B,A,1352,5,17898.1399999999
35847,35.847,A,B,1353,5,17898.1399999999
35852,35.852,B,A,1354,5,17903.469999999903
35857,35.857,A,B,1355,5,17903.469999999903
35862,35.862,B,A,1356,5,17908.799999999905
35867,35.867,A,B,1357,5,17908.799999999905
35872,35.872,B,A,1358,5,17914.129999999906
35877,35.877,A,B,1359,5,17914.129999999906
35882,35.882,B,A,1360,43,17919.459999999908
35925,35.925,A,B,1361,43,17919.459999999908
35968,35.968,B,A,1362,43,17962.099999999908
36011,36.011,A,B,1363,43,17962.099999999908
36054,36.054,B,A,1364,5,18004.739999999907
36059,36.059,A,B,1365,5,18004.739999999907
36064,36.064,B,A,1366,5,18010.06999999991
36069,36.069,A,B,1367,5,18010.06999999991
36074,36.074,B,A,1368,27,18015.39999999991
36101,36.101,A,B,1369,27,18015.39999999991
36128,36.128,B,A,1370,48,18042.049999999912
36176,36.176,A,B,1371,48,18042.049999999912
36224,36.224,B,A,1372,16,18090.019999999913
36240,36.24,A,B,1373,16,18090.019999999913
36256,36.256,B,A,1374,37,18106.009999999915
36293,36.293,A,B,1375,37,18106.009999999915
36330,36.33,B,A,1376,5,18143.319999999916
36335,36.335,A,B,1377,5,18143.319999999916
36340,36.34,B,A,1378,32,18148.649999999918
36372,36.372,A,B,1379,32,18148.649999999918
36404,36.404,B,A,1380,43,18180.629999999917
36447,36.447,A,B,1381,43,18180.629999999917
36490,36.49,B,A,1382,11,18223.269999999917
36501,36.501,A,B,1383,11,18223.269999999917
36512,36.512,B,A,1384,21,18233.929999999917
36533,36.533,A,B,1385,21,18233.929999999917
36554,36.554,B,A,1386,48,18255.249999999916
36602,36.602,A,B,1387,48,18255.249999999916
36650,36.65,B,A,1388,21,18303.219999999917
36671,36.671,A,B,1389,21,18303.219999999917
36692,36.692,B,A,1390,27,18324.539999999917
36719,36.719,A,B,1391,27,18324.539999999917
36746,36.746,B,A,1392,11,18351.18999999992
36757,36.757,A,B,1393,11,18351.18999999992
36768,36.768,B,A,1394,11,18361.84999999992
36779,36.779,A,B,1395,11,18361.84999999992
36790,36.79,B,A,1396,32,18372.50999999992
36822,36.822,A,B,1397,32,18372.50999999992
36854,36.854,B,A,1398,43,18404.489999999918
36897,36.897,A,B,1399,43,18404.489999999918
36940,36.94,B,A,1400,48,18447.129999999917
36988,36.988,A,B,1401,48,18447.129999999917
37036,37.036,B,A,1402,32,18495.09999999992
37068,37.068,A,B,1403,32,18495.09999999992
37100,37.1,B,A,1404,5,18527.079999999918
37105,37.105,A,B,1405,5,18527.079999999918
37110,37.11,B,A,1406,32,18532.40999999992
37142,37.142,A,B,1407,32,18532.40999999992
37174,37.174,B,A,1408,5,18564.38999999992
37179,37.179,A,B,1409,5,18564.38999999992
37184,37.184,B,A,1410,37,18569.71999999992
37221,37.221,A,B,1411,37,18569.71999999992
37258,37.258,B,A,1412,27,18607.029999999922
37285,37.285,A,B,1413,27,18607.029999999922
37312,37.312,B,A,1414,11,18633.679999999924
37323,37.323,A,B,1415,11,18633.679999999924
37334,37.334,B,A,1416,37,18644.339999999924
37371,37.371,A,B,1417,37,18644.339999999924
37408,37.408,B,A,1418,27,18681.649999999925
37435,37.435,A,B,1419,27,18681.649999999925
37462,37.462,B,A,1420,16,18708.299999999927
37478,37.478,A,B,1421,16,18708.299999999927
37494,37.494,B,A,1422,43,18724.289999999928
37537,37.537,A,B,1423,43,18724.289999999928
37580,37.58,B,A,1424,16,18766.929999999928
37596,37.596,A,B,1425,16,18766.929999999928
37612,37.612,B,A,1426,32,18782.91999999993
37644,37.644,A,B,1427,32,18782.91999999993
37676,37.676,B,A,1428,37,18814.89999999993
37713,37.713,A,B,1429,37,18814.89999999993
37750,37.75,B,A,1430,21,18852.20999999993
37771,37.771,A,B,1431,21,18852.20999999993
37792,37.792,B,A,1432,27,18873.52999999993
37819,37.819,A,B,1433,27,18873.52999999993
37846,37.846,B,A,1434,43,18900.17999999993
37889,37.889,A,B,1435,43,18900.17999999993
37932,37.932,B,A,1436,16,18942.81999999993
37948,37.948,A,B,1437,16,18942.81999999993
37964,37.964,B,A,1438,37,18958.809999999932
38001,38.001,A,B,1439,37,18958.809999999932
38038,38.038,B,A,1440,43,18996.119999999933
38081,38.081,A,B,1441,43,18996.119999999933
38124,38.124,B,A,1442,5,19038.759999999933
38129,38.129,A,B,1443,5,19038.759999999933
38134,38.134,B,A,1444,32,19044.089999999935
38166,38.166,A,B,1445,32,19044.089999999935
38198,38.198,B,A,1446,21,19076.069999999934
38219,38.219,A,B,1447,21,19076.069999999934
38240,38.24,B,A,1448,37,19097.389999999934
38277,38.277,A,B,1449,37,19097.389999999934
38314,38.314,B,A,1450,21,19134.699999999935
38335,38.335,A,B,1451,21,19134.699999999935
38356,38.356,B,A,1452,16,19156.019999999935
38372,38.372,A,B,1453,16,19156.019999999935
38388,38.388,B,A,1454,37,19172.009999999937
38425,38.425,A,B,1455,37,19172.009999999937
38462,38.462,B,A,1456,16,19209.319999999938
38478,38.478,A,B,1457,16,19209.319999999938
38494,38.494,B,A,1458,16,19225.30999999994
38510,38.51,A,B,1459,16,19225.30999999994
38526,38.526,B,A,1460,37,19241.29999999994
38563,38.563,A,B,1461,37,19241.29999999994
38600,38.6,B,A,1462,16,19278.609999999942
38616,38.616,A,B,1463,16,19278.609999999942
38632,38.632,B,A,1464,32,19294.599999999944
38664,38.664,A,B,1465,32,19294.599999999944
38696,38.696,B,A,1466,21,19326.579999999944
38717,38.717,A,B,1467,21,19326.579999999944
38738,38.738,B,A,1468,5,19347.899999999943
38743,38.743,A,B,1469,5,19347.899999999943
38748,38.748,B,A,1470,43,19353.229999999945
38791,38.791,A,B,1471,43,19353.229999999945
38834,38.834,B,A,1472,16,19395.869999999944
38850,38.85,A,B,1473,16,19395.869999999944
38866,38.866,B,A,1474,37,19411.859999999946
38903,38.903,A,B,1475,37,19411.859999999946
38940,38.94,B,A,1476,5,19449.169999999947
38945,38.945,A,B,1477,5,19449.169999999947
38950,38.95,B,A,1478,5,19454.49999999995
38955,38.955,A,B,1479,5,19454.49999999995
38960,38.96,B,A,1480,11,19459.82999999995
38971,38.971,A,B,1481,11,19459.82999999995
38982,38.982,B,A,1482,16,19470.48999999995
38998,38.998,A,B,1483,16,19470.48999999995
39014,39.014,B,A,1484,27,19486.479999999952
39041,39.041,A,B,1485,27,19486.479999999952
39068,39.068,B,A,1486,32,19513.129999999954
39100,39.1,A,B,1487,32,19513.129999999954
39132,39.132,B,A,1488,32,19545.109999999953
39164,39.164,A,B,1489,32,19545.109999999953
39196,39.196,B,A,1490,5,19577.089999999953
39201,39.201,A,B,1491,5,19577.089999999953
39206,39.206,B,A,1492,11,19582.419999999955
39217,39.217,A,B,1493,11,19582.419999999955
39228,39.228,B,A,1494,37,19593.079999999954
39265,39.265,A,B,1495,37,19593.079999999954
39302,39.302,B,A,1496,32,19630.389999999956
39334,39.334,A,B,1497,32,19630.389999999956
39366,39.366,B,A,1498,5,19662.369999999955
39371,39.371,A,B,1499,5,19662.369999999955
39376,39.376,B,A,1500,21,19667.699999999957
39397,39.397,A,B,1501,21,19667.699999999957
39418,39.418,B,A,1502,43,19689.019999999957
39461,39.461,A,B,1503,43,19689.019999999957
39504,39.504,B,A,1504,21,19731.659999999956
39525,39.525,A,B,1505,21,19731.659999999956
39546,39.546,B,A,1506,16,19752.979999999956
39562,39.562,A,B,1507,16,19752.979999999956
39578,39.578,B,A,1508,11,19768.969999999958
39589,39.589,A,B,1509,11,19768.969999999958
39600,39.6,B,A,1510,21,19779.629999999957
39621,39.621,A,B,1511,21,19779.629999999957
39642,39.642,B,A,1512,27,19800.949999999957
39669,39.669,A,B,1513,27,19800.949999999957
39696,39.696,B,A,1514,5,19827.59999999996
39701,39.701,A,B,1515,5,19827.59999999996
39706,39.706,B,A,1516,27,19832.92999999996
39733,39.733,A,B,1517,27,19832.92999999996
39760,39.76,B,A,1518,27,19859.57999999996
39787,39.787,A,B,1519,27,19859.57999999996
39814,39.814,B,A,1520,32,19886.229999999963
39846,39.846,A,B,1521,32,19886.229999999963
39878,39.878,B,A,1522,48,19918.209999999963
39926,39.926,A,B,1523,48,19918.209999999963
39974,39.974,B,A,1524,21,19966.179999999964
39995,39.995,A,B,1525,21,19966.179999999964
40016,40.016,B,A,1526,21,19987.499999999964
40037,40.037,A,B,1527,21,19987.499999999964
40058,40.058,B,A,1528,37,20008.819999999963
40095,40.095,A,B,1529,37,20008.819999999963
40132,40.132,B,A,1530,48,20046.129999999965
40180,40.18,A,B,1531,48,20046.129999999965
40228,40.228,B,A,1532,48,20094.099999999966
40276,40.276,A,B,1533,48,20094.099999999966
40324,40.324,B,A,1534,5,20142.069999999967
40329,40.329,A,B,1535,5,20142.069999999967
40334,40.334,B,A,1536,27,20147.39999999997
40361,40.361,A,B,1537,27,20147.39999999997
40388,40.388,B,A,1538,11,20174.04999999997
40399,40.399,A,B,1539,11,20174.04999999997
40410,40.41,B,A,1540,21,20184.70999999997
40431,40.431,A,B,1541,21,20184.70999999997
40452,40.452,B,A,1542,37,20206.02999999997
40489,40.489,A,B,1543,37,20206.02999999997
40526,40.526,B,A,1544,11,20243.33999999997
40537,40.537,A,B,1545,11,20243.33999999997
40548,40.548,B,A,1546,21,20253.99999999997
40569,40.569,A,B,1547,21,20253.99999999997
40590,40.59,B,A,1548,37,20275.31999999997
40627,40.627,A,B,1549,37,20275.31999999997
40664,40.664,B,A,1550,21,20312.629999999972
40685,40.685,A,B,1551,21,20312.629999999972
40706,40.706,B,A,1552,21,20333.94999999997
40727,40.727,A,B,1553,21,20333.94999999997
40748,40.748,B,A,1554,21,20355.26999999997
40769,40.769,A,B,1555,21,20355.26999999997
40790,40.79,B,A,1556,11,20376.58999999997
40801,40.801,A,B,1557,11,20376.58999999997
40812,40.812,B,A,1558,48,20387.24999999997
40860,40.86,A,B,1559,48,20387.24999999997
40908,40.908,B,A,1560,5,20435.219999999972
40913,40.913,A,B,1561,5,20435.219999999972
40918,40.918,B,A,1562,21,20440.549999999974
40939,40.939,A,B,1563,21,20440.549999999974
40960,40.96,B,A,1564,11,20461.869999999974
40971,40.971,A,B,1565,11,20461.869999999974
40982,40.982,B,A,1566,48,20472.529999999973
41030,41.03,A,B,1567,48,20472.529999999973
41078,41.078,B,A,1568,32,20520.499999999975
41110,41.11,A,B,1569,32,20520.499999999975
41142,41.142,B,A,1570,11,20552.479999999974
41153,41.153,A,B,1571,11,20552.479999999974
41164,41.164,B,A,1572,48,20563.139999999974
41212,41.212,A,B,1573,48,20563.139999999974
41260,41.26,B,A,1574,37,20611.109999999975
41297,41.297,A,B,1575,37,20611.109999999975
41334,41.334,B,A,1576,27,20648.419999999976
41361,41.361,A,B,1577,27,20648.419999999976
41388,41.388,B,A,1578,11,20675.069999999978
41399,41.399,A,B,1579,11,20675.069999999978
41410,41.41,B,A,1580,43,20685.729999999978
41453,41.453,A,B,1581,43,20685.729999999978
41496,41.496,B,A,1582,27,20728.369999999977
41523,41.523,A,B,1583,27,20728.369999999977
41550,41.55,B,A,1584,48,20755.01999999998
41598,41.598,A,B,1585,48,20755.01999999998
41646,41.646,B,A,1586,43,20802.98999999998
41689,41.689,A,B,1587,43,20802.98999999998
41732,41.732,B,A,1588,37,20845.62999999998
41769,41.769,A,B,1589,37,20845.62999999998
41806,41.806,B,A,1590,48,20882.93999999998
41854,41.854,A,B,1591,48,20882.93999999998
41902,41.902,B,A,1592,32,20930.90999999998
41934,41.934,A,B,1593,32,20930.90999999998
41966,41.966,B,A,1594,37,20962.88999999998
42003,42.003,A,B,1595,37,20962.88999999998
42040,42.04,B,A,1596,21,21000.199999999983
42061,42.061,A,B,1597,21,21000.199999999983
42082,42.082,B,A,1598,43,21021.519999999982
42125,42.125,A,B,1599,43,21021.519999999982
42168,42.168,B,A,1600,37,21064.15999999998
42205,42.205,A,B,1601,37,21064.15999999998
42242,42.242,B,A,1602,32,21101.469999999983
42274,42.274,A,B,1603,32,21101.469999999983
42306,42.306,B,A,1604,5,21133.449999999983
42311,42.311,A,B,1605,5,21133.449999999983
42316,42.316,B,A,1606,21,21138.779999999984
42337,42.337,A,B,1607,21,21138.779999999984
42358,42.358,B,A,1608,43,21160.099999999984
42401,42.401,A,B,1609,43,21160.099999999984
42444,42.444,B,A,1610,32,21202.739999999983
42476,42.476,A,B,1611,32,21202.739999999983
42508,42.508,B,A,1612,43,21234.719999999983
42551,42.551,A,B,1613,43,21234.719999999983
42594,42.594,B,A,1614,11,21277.359999999982
42605,42.605,A,B,1615,11,21277.359999999982
42616,42.616,B,A,1616,43,21288.019999999982
42659,42.659,A,B,1617,43,21288.019999999982
42702,42.702,B,A,1618,5,21330.65999999998
42707,42.707,A,B,1619,5,21330.65999999998
42712,42.712,B,A,1620,5,21335.989999999983
42717,42.717,A,B,1621,5,21335.989999999983
42722,42.722,B,A,1622,16,21341.319999999985
42738,42.738,A,B,1623,16,21341.319999999985
42754,42.754,B,A,1624,48,21357.309999999987
42802,42.802,A,B,1625,48,21357.309999999987
42850,42.85,B,A,1626,11,21405.279999999988
42861,42.861,A,B,1627,11,21405.279999999988
42872,42.872,B,A,1628,27,21415.939999999988
42899,42.899,A,B,1629,27,21415.939999999988
42926,42.926,B,A,1630,5,21442.58999999999
42931,42.931,A,B,1631,5,21442.58999999999
42936,42.936,B,A,1632,27,21447.91999999999
42963,42.963,A,B,1633,27,21447.91999999999
42990,42.99,B,A,1634,27,21474.569999999992
43017,43.017,A,B,1635,27,21474.569999999992
43044,43.044,B,A,1636,43,21501.219999999994
43087,43.087,A,B,1637,43,21501.219999999994
43130,43.13,B,A,1638,32,21543.859999999993
43162,43.162,A,B,1639,32,21543.859999999993
43194,43.194,B,A,1640,11,21575.839999999993
43205,43.205,A,B,1641,11,21575.839999999993
43216,43.216,B,A,1642,37,21586.499999999993
43253,43.253,A,B,1643,37,21586.499999999993
43290,43.29,B,A,1644,43,21623.809999999994
43333,43.333,A,B,1645,43,21623.809999999994
43376,43.376,B,A,1646,11,21666.449999999993
43387,43.387,A,B,1647,11,21666.449999999993
43398,43.398,B,A,1648,37,21677.109999999993
43435,43.435,A,B,1649,37,21677.109999999993
43472,43.472,B,A,1650,27,21714.419999999995
43499,43.499,A,B,1651,27,21714.419999999995
43526,43.526,B,A,1652,21,21741.069999999996
43547,43.547,A,B,1653,21,21741.069999999996
43568,43.568,B,A,1654,32,21762.389999999996
43600,43.6,A,B,1655,32,21762.389999999996
43632,43.632,B,A,1656,48,21794.369999999995
43680,43.68,A,B,1657,48,21794.369999999995
43728,43.728,B,A,1658,21,21842.339999999997
43749,43.749,A,B,1659,21,21842.339999999997
43770,43.77,B,A,1660,48,21863.659999999996
43818,43.818,A,B,1661,48,21863.659999999996
43866,43.866,B,A,1662,11,21911.629999999997
43877,43.877,A,B,1663,11,21911.629999999997
43888,43.888,B,A,1664,43,21922.289999999997
43931,43.931,A,B,1665,43,21922.289999999997
43974,43.974,B,A,1666,27,21964.929999999997
44001,44.001,A,B,1667,27,21964.929999999997
44028,44.028,B,A,1668,21,21991.579999999998
44049,44.049,A,B,1669,21,21991.579999999998
44070,44.07,B,A,1670,32,22012.899999999998
44102,44.102,A,B,1671,32,22012.899999999998
44134,44.134,B,A,1672,43,22044.879999999997
44177,44.177,A,B,1673,43,22044.879999999997
44220,44.22,B,A,1674,27,22087.519999999997
44247,44.247,A,B,1675,27,22087.519999999997
44274,44.274,B,A,1676,11,22114.17
44285,44.285,A,B,1677,11,22114.17
44296,44.296,B,A,1678,32,22124.829999999998
44328,44.328,A,B,1679,32,22124.829999999998
44360,44.36,B,A,1680,27,22156.809999999998
44387,44.387,A,B,1681,27,22156.809999999998
44414,44.414,B,A,1682,11,22183.46
44425,44.425,A,B,1683,11,22183.46
44436,44.436,B,A,1684,16,22194.12
44452,44.452,A,B,1685,16,22194.12
44468,44.468,B,A,1686,43,22210.11
44511,44.511,A,B,1687,43,22210.11
44554,44.554,B,A,1688,43,22252.75
44597,44.597,A,B,1689,43,22252.75
44640,44.64,B,A,1690,5,22295.39
44645,44.645,A,B,1691,5,22295.39
44650,44.65,B,A,1692,48,22300.72
44698,44.698,A,B,1693,48,22300.72
44746,44.746,B,A,1694,37,22348.690000000002
44783,44.783,A,B,1695,37,22348.690000000002
44820,44.82,B,A,1696,21,22386.000000000004
44841,44.841,A,B,1697,21,22386.000000000004
44862,44.862,B,A,1698,21,22407.320000000003
44883,44.883,A,B,1699,21,22407.320000000003
44904,44.904,B,A,1700,32,22428.640000000003
44936,44.936,A,B,1701,32,22428.640000000003
44968,44.968,B,A,1702,21,22460.620000000003
44989,44.989,A,B,1703,21,22460.620000000003
45010,45.01,B,A,1704,11,22481.940000000002
45021,45.021,A,B,1705,11,22481.940000000002
45032,45.032,B,A,1706,16,22492.600000000002
45048,45.048,A,B,1707,16,22492.600000000002
45064,45.064,B,A,1708,37,22508.590000000004
45101,45.101,A,B,1709,37,22508.590000000004
45138,45.138,B,A,1710,37,22545.900000000005
45175,45.175,A,B,1711,37,22545.900000000005
45212,45.212,B,A,1712,43,22583.210000000006
45255,45.255,A,B,1713,43,22583.210000000006
45298,45.298,B,A,1714,5,22625.850000000006
45303,45.303,A,B,1715,5,22625.850000000006
45308,45.308,B,A,1716,11,22631.180000000008
45319,45.319,A,B,1717,11,22631.180000000008
45330,45.33,B,A,1718,32,22641.840000000007
45362,45.362,A,B,1719,32,22641.840000000007
45394,45.394,B,A,1720,27,22673.820000000007
45421,45.421,A,B,1721,27,22673.820000000007
45448,45.448,B,A,1722,27,22700.47000000001
45475,45.475,A,B,1723,27,22700.47000000001
45502,45.502,B,A,1724,16,22727.12000000001
45518,45.518,A,B,1725,16,22727.12000000001
45534,45.534,B,A,1726,21,22743.11000000001
45555,45.555,A,B,1727,21,22743.11000000001
45576,45.576,B,A,1728,21,22764.43000000001
45597,45.597,A,B,1729,21,22764.43000000001
45618,45.618,B,A,1730,48,22785.75000000001
45666,45.666,A,B,1731,48,22785.75000000001
45714,45.714,B,A,1732,27,22833.720000000012
45741,45.741,A,B,1733,27,22833.720000000012
45768,45.768,B,A,1734,43,22860.370000000014
45811,45.811,A,B,1735,43,22860.370000000014
45854,45.854,B,A,1736,43,22903.010000000013
45897,45.897,A,B,1737,43,22903.010000000013
45940,45.94,B,A,1738,48,22945.650000000012
45988,45.988,A,B,1739,48,22945.650000000012
46036,46.036,B,A,1740,16,22993.620000000014
46052,46.052,A,B,1741,16,22993.620000000014
46068,46.068,B,A,1742,48,23009.610000000015
46116,46.116,A,B,1743,48,23009.610000000015
46164,46.164,B,A,1744,37,23057.580000000016
46201,46.201,A,B,1745,37,23057.580000000016
46238,46.238,B,A,1746,21,23094.890000000018
46259,46.259,A,B,1747,21,23094.890000000018
46280,46.28,B,A,1748,16,23116.210000000017
46296,46.296,A,B,1749,16,23116.210000000017
46312,46.312,B,A,1750,32,23132.20000000002
46344,46.344,A,B,1751,32,23132.20000000002
46376,46.376,B,A,1752,21,23164.18000000002
46397,46.397,A,B,1753,21,23164.18000000002
46418,46.418,B,A,1754,32,23185.50000000002
46450,46.45,A,B,1755,32,23185.50000000002
46482,46.482,B,A,1756,43,23217.480000000018
46525,46.525,A,B,1757,43,23217.480000000018
46568,46.568,B,A,1758,11,23260.120000000017
46579,46.579,A,B,1759,11,23260.120000000017
46590,46.59,B,A,1760,11,23270.780000000017
46601,46.601,A,B,1761,11,23270.780000000017
46612,46.612,B,A,1762,43,23281.440000000017
46655,46.655,A,B,1763,43,23281.440000000017
46698,46.698,B,A,1764,48,23324.080000000016
46746,46.746,A,B,1765,48,23324.080000000016
46794,46.794,B,A,1766,43,23372.050000000017
46837,46.837,A,B,1767,43,23372.050000000017
46880,46.88,B,A,1768,11,23414.690000000017
46891,46.891,A,B,1769,11,23414.690000000017
46902,46.902,B,A,1770,11,23425.350000000017
46913,46.913,A,B,1771,11,23425.350000000017
46924,46.924,B,A,1772,5,23436.010000000017
46929,46.929,A,B,1773,5,23436.010000000017
46934,46.934,B,A,1774,21,23441.34000000002
46955,46.955,A,B,1775,21,23441.34000000002
46976,46.976,B,A,1776,11,23462.660000000018
46987,46.987,A,B,1777,11,23462.660000000018
46998,46.998,B,A,1778,16,23473.320000000018
47014,47.014,A,B,1779,16,23473.320000000018
47030,47.03,B,A,1780,27,23489.31000000002
47057,47.057,A,B,1781,27,23489.31000000002
47084,47.084,B,A,1782,43,23515.96000000002
47127,47.127,A,B,1783,43,23515.96000000002
47170,47.17,B,A,1784,48,23558.60000000002
47218,47.218,A,B,1785,48,23558.60000000002
47266,47.266,B,A,1786,37,23606.57000000002
47303,47.303,A,B,1787,37,23606.57000000002
47340,47.34,B,A,1788,21,23643.880000000023
47361,47.361,A,B,1789,21,23643.880000000023
47382,47.382,B,A,1790,48,23665.200000000023
47430,47.43,A,B,1791,48,23665.200000000023
47478,47.478,B,A,1792,48,23713.170000000024
47526,47.526,A,B,1793,48,23713.170000000024
47574,47.574,B,A,1794,27,23761.140000000025
47601,47.601,A,B,1795,27,23761.140000000025
47628,47.628,B,A,1796,32,23787.790000000026
47660,47.66,A,B,1797,32,23787.790000000026
